Latitude,Longitude
38.95641372,-92.3680526
13.36229505,78.57314908
40.74593584,-73.84350331
37.3376,-121.8865
51.84094619,0.70759817
39.04967,-77.11696
51.82305089,-2.50935448
33.8753,-117.566
46.0,-94.0
42.88369488,-78.87644696
50.37973537,-4.14238416
45.75975883,-73.56725453
52.232222,21.008333
52.91765398,-1.46989346
9.58084,123.75225
55.852472,-4.309626
51.50013926,-0.12450144
51.50538967,-0.12485951
52.0483,-7.58528
45.6677507,-73.47935661
45.6677507,-73.47935661
37.5689,126.977
53.67507504,-1.57861473
53.83855178,-1.78918297
25.1994,55.2741
19.42583585,-99.22341175
-6.2646,106.9833
52.39170171,-0.53782683
50.7422792,-3.4650339
53.21285,-0.99609
50.7422792,-3.4650339
55.852472,-4.309626
38.600704,-90.27584
51.23709,-0.57048
7.09838008,125.63108683
51.50538967,-0.12485951
51.50538967,-0.12485951
51.5141,-0.1094
51.49594393,-0.13355317
51.60573099,-0.0615406
44.99714,-93.28874
-33.98570677,18.49730636
50.86465837,4.34743889
51.563435,-1.786423
38.93938828,-77.02553558
56.32886367,43.98706913
51.61876181,-3.94231813
-37.8156,144.9661
15.401944,74.043333
40.7142,-74.0064
50.78260857,-0.88716006
25.0731024,55.13847113
51.50413561,-0.13608912
51.57061738,0.58585882
51.67273429,-4.70058245
39.15244099,-77.31062553
54.71399,-5.80731
25.69027778,-80.165
37.590549,-77.459267
33.55844116,-112.16731354
42.9265712,-78.618509
31.0,-100.0
40.7537754,-74.00154591
42.53244,-83.14665
51.5244032,-0.294912
51.50413561,-0.13608912
40.74965283,-73.70760837
40.76727759,-73.98780738
51.50538967,-0.12485951
50.81937006,0.37338294
40.7493,-73.8531
50.72338867,-1.84213109
51.53316091,-0.12614077
51.57061738,0.58585882
34.47128,-117.32577
51.05389,-114.07883
38.349632,-97.200751
51.55,-1.78
40.7142,-74.0064
51.50744786,-0.09933287
52.48416375,-1.89943716
33.8753,-117.566
40.75082586,-73.98908884
43.62361111,-72.51944444
30.40067727,-86.59723163
51.36871946,-0.50248222
29.948479,-90.070864
40.70507108,-73.80490471
33.85124,-117.53831
33.7692,-118.1938
29.948479,-90.070864
37.81989226,23.80580551
-29.93182445,30.94315994
55.852472,-4.309626
13.0812,80.2751
51.871609,0.6862309
30.6795,-88.1033
54.57944,-5.93511
51.48217862,-0.18016398
40.7142,-74.0064
37.4391713,-122.1394165
53.21285,-0.99609
39.2896037,-76.6099392
25.69027778,-80.165
55.93494771,-3.13788414
42.1404,-71.2464
52.29704619,-1.91978589
52.0833,5.01667
45.67070719,-111.07427917
36.05264768,-102.00614994
51.89447021,-8.48343991
40.65,-73.95
43.21272978,-75.45736313
33.6791435,-84.388147
50.95,6.9667
14.4177,120.9711
57.3,-2.0
39.9620223,-76.7296189
1.37867553,103.74629482
37.948,-122.0615
53.2171,6.5669
8.995,38.7653
51.62065,0.30351
32.98658574,-86.74157827
37.65716,-121.87893
37.77108765,-122.42390737
35.2269,-80.8433
51.74758911,-1.31356729
32.89849574,-97.03787546
40.7779,-73.9675
40.74590223,-73.84980243
39.976,-105.144
28.66336356,-81.23430786
40.7153023,-73.9446592
40.7332086,-74.00187056
33.9998627,-118.79923186
47.8597,-103.926
33.8998939,-117.6317494
33.126,-96.1097
41.883222,-87.632496
45.6677507,-73.47935661
51.5141,-0.1094
34.036681,-118.248217
52.232222,21.008333
39.75945138,-75.55259177
48.1739745,16.41560835
36.58117481,-86.5169421
33.09972222,-96.66305556
50.16762,-5.09807
46.02911,-65.03889
45.5,-69.0
-0.60745413,30.66313513
33.7566,-84.3889
45.49987026,-73.56300186
38.9394873,-77.0253974
43.648,-79.3872
34.14328008,-118.0525589
-34.57516667,-58.42144444
41.9979028,-87.6638159
13.36229505,78.57314908
32.0667,34.7667
33.6033555,-112.2838546
18.51227541,120.59792161
38.8951,-77.0367
45.6677507,-73.47935661
29.9803937,-90.12694091
40.7207559,-74.0007613
38.80472222,-77.04722222
53.9593831,-0.82345963
37.775,-122.4183
34.08818082,-117.26030597
33.8753,-117.566
50.65433016,-1.15946732
40.60968018,-111.80134325
33.885807,-117.5205067
34.07347,-118.40033
37.7793,-122.419
52.63162952,-2.50153743
33.8813831,-117.5378439
52.39170171,-0.53782683
25.11709595,55.1985245
35.2269,-80.8433
51.8148,-0.0454
49.28372,-123.12111
40.7332086,-74.00187056
34.0564,-118.2445
52.474,-2.0653
43.8247,-70.0258
50.7218,-3.5336
41.02107,-72.1567
30.2677,-97.7475
53.30018999,-6.2835078
34.197776,-118.493928
33.95251513,-118.05758398
50.62525,-116.0729
51.74777222,-1.31350642
53.96541944,-0.9787
42.3383543,-83.35126459
52.94866493,-1.17179753
34.09417,-118.329523
51.514444,-0.149444
45.50737331,-75.60755991
50.91819778,-1.48225307
34.0905,-118.3838
43.7742911,-79.7164011
51.50013926,-0.12450144
40.9097108,-73.8223596
51.52970534,-0.07731843
53.25750732,-6.21806104
34.06215,-118.30098
33.8753,-117.566
20.7760155,-156.4503779
32.3561209,-86.2197943
34.0564,-118.2445
55.852472,-4.309626
53.25744629,-6.2181888
19.38035465,-99.16655123
43.7742911,-79.7164011
23.63220409,58.23801976
51.34328056,-0.20238889
-26.21659308,28.06045532
51.754027,5.505501
31.95740053,35.9187731
40.55014,14.24169
40.0,-100.0
53.35734,-1.49634
40.7207559,-74.0007613
38.82629507,-77.05879246
42.3377,-71.2099
38.85132733,-77.04207319
51.53905316,-0.16200542
51.50704975,-3.17478228
44.2092,-88.4259
60.18325806,24.94896063
42.3600825,-71.0588801
28.5421,-81.3775
53.3924,-2.5935
32.23177892,-110.95134346
40.98827045,-75.22002619
27.36666667,-82.45
34.09052057,-118.3669875
33.885807,-117.5205067
29.7602,-95.3694
-1.3149198,36.77864827
33.8752935,-117.5664384
33.7566,-84.3889
40.7207559,-74.0007613
29.771402,-95.240799
40.80267066,-74.17020364
37.8018018,-122.29624104
53.21285,-0.99609
32.7155,-117.1585
34.9172,-85.1157
43.7742911,-79.7164011
50.72838774,-1.98570371
25.11705205,55.19851504
50.83642578,-0.77816385
40.7332086,-74.00187056
53.4078,-2.9794
23.72361183,86.20333099
51.5141,-0.1094
33.8753,-117.566
44.42652286,26.09802246
40.7493,-73.8531
51.46203,-0.0131
34.07636,-118.3512649
39.94629,-75.1577499
45.75975883,-73.56725453
39.291031,-76.691911
37.82673203,-122.42145913
-37.8156,144.9661
33.10299683,-111.49257498
-37.8156,144.9661
64.0,-150.0
39.7486,-75.5516
34.20073759,-118.91756058
41.90023277,-87.6461792
34.03611817,-118.53698297
-37.8156,144.9661
40.66221,-73.96156
49.1033,-122.6599
28.5974128,77.19102783
-37.8156,144.9661
32.7774,-96.7977
40.7207559,-74.0007613
40.01709786,116.52099609
38.9015,-121.0754
41.93823242,-87.7258059
34.0564,-118.2445
42.3816109,-71.1000519
51.50413561,-0.13608912
45.46512592,9.13616462
24.829761,46.724492
40.68387,-73.90786
30.4305,-89.0929
40.75842407,-73.97908375
33.6682,-84.018
32.73264126,-117.14678594
40.7510953,-73.8728801
49.13296,-122.32108
30.2677,-97.7475
40.74087934,-73.64324329
42.34426067,-71.08897975
45.63697547,-73.56726563
-29.6768802,31.0091396
51.750789,-0.33948975
51.48217862,-0.18016398
38.9599,-95.2532
29.04207,-81.9294
37.54274326,126.98244019
39.729872,-104.998739
42.95122,-71.43245
48.2083,16.3731
43.59551,-79.52795
54.5971,-5.9301
49.6975,-112.834
44.812055,-91.499871
42.00151746,-88.00790991
14.06777802,120.85755937
40.74593584,-73.84350331
40.4406248,-79.9958864
40.7142,-74.0064
34.0564,-118.2445
51.56951457,0.55566788
-41.2889,174.777
31.57704,-111.33462
-37.8156,144.9661
39.06306306,-94.5858385
25.61020466,85.15043526
55.852472,-4.309626
45.49987026,-73.56300186
45.75975883,-73.56725453
45.75975883,-73.56725453
39.9624,-82.9996
-26.21659308,28.06045532
33.5647,-101.878
9.30435073,123.30791397
39.9527,-75.1651
51.045,-114.057
41.883222,-87.632496
14.5896,120.9808
40.7332086,-74.00187056
30.89965099,75.82569488
28.5974128,77.19102783
40.74087934,-73.64324329
49.13296,-122.32108
32.0702,-81.0952
-37.8156,144.9661
52.28036162,0.05173177
32.72333874,-117.16824532
33.9567783,-118.4283584
40.7142,-74.0064
37.54274326,126.98244019
37.8029,-122.2721
45.75975883,-73.56725453
51.5141,-0.1094
28.5974128,77.19102783
40.7,-73.8309
33.8753,-117.566
25.7330118,-80.3307309
33.9567783,-118.4283584
30.0541,-95.387
49.17395588,-123.13701914
-25.0,135.0
-37.8156,144.9661
-37.8156,144.9661
-37.8156,144.9661
-37.8156,144.9661
-37.8156,144.9661
52.232222,21.008333
-37.8156,144.9661
-37.8156,144.9661
-37.8156,144.9661
-37.8156,144.9661
-37.8156,144.9661
-37.8156,144.9661
-37.8156,144.9661
-37.8156,144.9661
-6.268,106.8064
-37.8156,144.9661
-37.8156,144.9661
